cable_id,year,ocean_route,operator_type,chokepoint,age_years,fiber_pairs,length_km,n_landing_countries,design_capacity_tbps,lit_capacity_tbps,utilization_pct,protected_burial,route_redundancy,fault_this_year,fault_next_year
CAB0090,2023,Trans-Atlantic,consortium,None,7,9,6451.0,6,303.4,186.1,57.9,0,54,0,0
CAB0090,2024,Trans-Atlantic,consortium,None,8,9,6451.0,6,303.4,235.9,41.8,0,58,0,0
CAB0090,2025,Trans-Atlantic,consortium,None,9,9,6451.0,6,303.4,231.1,46.7,0,62,0,0
CAB0091,2015,Indian-Ocean,government,None,3,17,4616.0,8,476.0,227.5,28.3,0,31,0,0
CAB0091,2016,Indian-Ocean,government,None,4,17,4616.0,8,476.0,226.0,42.8,0,33,0,1
CAB0091,2017,Indian-Ocean,government,None,5,17,4616.0,8,476.0,287.5,27.1,0,33,1,0
CAB0091,2018,Indian-Ocean,government,None,6,17,4616.0,8,476.0,289.9,60.0,0,35,0,0
CAB0091,2019,Indian-Ocean,government,None,7,17,4616.0,8,476.0,333.4,26.7,0,35,0,0
CAB0091,2020,Indian-Ocean,government,None,8,17,4616.0,8,476.0,320.7,40.5,0,36,0,0
CAB0091,2021,Indian-Ocean,government,None,9,17,4616.0,8,476.0,423.8,47.5,0,39,0,0
CAB0091,2022,Indian-Ocean,government,None,10,17,4616.0,8,476.0,413.8,37.3,0,39,0,0
CAB0091,2023,Indian-Ocean,government,None,11,17,4616.0,8,476.0,399.1,48.7,0,40,0,0
CAB0091,2024,Indian-Ocean,government,None,12,17,4616.0,8,476.0,472.4,93.2,0,41,0,0
CAB0091,2025,Indian-Ocean,government,None,13,17,4616.0,8,476.0,476.0,57.0,0,44,0,1
CAB0092,2024,Intra-Asia,carrier,None,0,18,3179.0,3,812.6,158.2,55.2,1,75,0,0
CAB0092,2025,Intra-Asia,carrier,None,1,18,3179.0,3,812.6,287.0,87.1,1,77,0,0
CAB0093,2015,Intra-Pacific-Islands,hyperscaler,None,15,8,2060.0,5,86.9,86.9,44.7,0,28,1,0
CAB0093,2016,Intra-Pacific-Islands,hyperscaler,None,16,8,2060.0,5,86.9,86.9,62.3,0,29,0,1
CAB0093,2017,Intra-Pacific-Islands,hyperscaler,None,17,8,2060.0,5,86.9,86.9,81.5,0,29,1,0
CAB0093,2018,Intra-Pacific-Islands,hyperscaler,None,18,8,2060.0,5,86.9,86.9,100.0,0,30,0,0
CAB0093,2019,Intra-Pacific-Islands,hyperscaler,None,19,8,2060.0,5,86.9,86.9,55.2,0,35,0,0
CAB0093,2020,Intra-Pacific-Islands,hyperscaler,None,20,8,2060.0,5,86.9,86.9,75.2,0,40,0,1
CAB0093,2021,Intra-Pacific-Islands,hyperscaler,None,21,8,2060.0,5,86.9,86.9,84.3,0,41,1,1
CAB0093,2022,Intra-Pacific-Islands,hyperscaler,None,22,8,2060.0,5,86.9,86.9,65.3,0,43,1,1
CAB0093,2023,Intra-Pacific-Islands,hyperscaler,None,23,8,2060.0,5,86.9,86.9,51.9,0,45,1,1
CAB0093,2024,Intra-Pacific-Islands,hyperscaler,None,24,8,2060.0,5,86.9,86.9,63.2,0,48,1,0
CAB0093,2025,Intra-Pacific-Islands,hyperscaler,None,25,8,2060.0,5,86.9,86.9,71.7,0,50,0,0
CAB0094,2015,Indian-Ocean,consortium,None,9,10,10601.0,7,194.3,148.7,56.2,1,31,0,1
CAB0094,2016,Indian-Ocean,consortium,None,10,10,10601.0,7,194.3,150.7,60.0,1,33,1,0
CAB0094,2017,Indian-Ocean,consortium,None,11,10,10601.0,7,194.3,180.3,56.1,1,33,0,0
CAB0094,2018,Indian-Ocean,consortium,None,12,10,10601.0,7,194.3,193.6,33.5,1,35,0,0
CAB0094,2019,Indian-Ocean,consortium,None,13,10,10601.0,7,194.3,194.3,64.3,1,35,0,1
CAB0094,2020,Indian-Ocean,consortium,None,14,10,10601.0,7,194.3,194.3,95.3,1,36,1,0
CAB0094,2021,Indian-Ocean,consortium,None,15,10,10601.0,7,194.3,194.3,61.8,1,39,0,0
CAB0094,2022,Indian-Ocean,consortium,None,16,10,10601.0,7,194.3,194.3,53.3,1,39,0,0
CAB0094,2023,Indian-Ocean,consortium,None,17,10,10601.0,7,194.3,194.3,46.4,1,40,0,0
CAB0094,2024,Indian-Ocean,consortium,None,18,10,10601.0,7,194.3,194.3,68.2,1,41,0,0
CAB0094,2025,Indian-Ocean,consortium,None,19,10,10601.0,7,194.3,194.3,66.8,1,44,0,1
CAB0095,2017,Africa-Coastal,consortium,None,0,20,7843.0,6,702.9,194.0,62.8,1,40,0,0
CAB0095,2018,Africa-Coastal,consortium,None,1,20,7843.0,6,702.9,214.8,35.7,1,40,0,0
CAB0095,2019,Africa-Coastal,consortium,None,2,20,7843.0,6,702.9,224.6,60.6,1,42,0,0
CAB0095,2020,Africa-Coastal,consortium,None,3,20,7843.0,6,702.9,322.4,32.5,1,43,0,0
CAB0095,2021,Africa-Coastal,consortium,None,4,20,7843.0,6,702.9,327.9,29.3,1,44,0,0
CAB0095,2022,Africa-Coastal,consortium,None,5,20,7843.0,6,702.9,357.1,51.6,1,45,0,0
CAB0095,2023,Africa-Coastal,consortium,None,6,20,7843.0,6,702.9,480.1,29.9,1,47,0,0
CAB0095,2024,Africa-Coastal,consortium,None,7,20,7843.0,6,702.9,453.2,70.0,1,49,0,1
CAB0095,2025,Africa-Coastal,consortium,None,8,20,7843.0,6,702.9,524.3,97.3,1,52,1,0
CAB0096,2025,Trans-Atlantic,carrier,None,0,37,7020.0,4,1723.1,570.9,25.1,1,62,0,0
CAB0097,2018,EMEA-Asia,hyperscaler,Suez,0,21,12067.0,6,768.0,201.8,25.2,1,34,1,0
CAB0097,2019,EMEA-Asia,hyperscaler,Suez,1,21,12067.0,6,768.0,260.0,27.0,1,37,0,0
CAB0097,2020,EMEA-Asia,hyperscaler,Suez,2,21,12067.0,6,768.0,321.5,60.0,1,40,0,0
CAB0097,2021,EMEA-Asia,hyperscaler,Suez,3,21,12067.0,6,768.0,299.1,13.8,1,44,0,0
CAB0097,2022,EMEA-Asia,hyperscaler,Suez,4,21,12067.0,6,768.0,393.9,50.3,1,45,0,0
CAB0097,2023,EMEA-Asia,hyperscaler,Suez,5,21,12067.0,6,768.0,449.8,14.7,1,47,0,0
CAB0097,2024,EMEA-Asia,hyperscaler,Suez,6,21,12067.0,6,768.0,521.4,73.4,1,48,0,0
CAB0097,2025,EMEA-Asia,hyperscaler,Suez,7,21,12067.0,6,768.0,476.8,72.5,1,47,0,0
CAB0098,2015,Intra-Europe,carrier,None,14,2,1385.0,5,24.6,24.6,100.0,1,41,0,0
CAB0098,2016,Intra-Europe,carrier,None,15,2,1385.0,5,24.6,24.6,59.0,1,42,0,0
CAB0098,2017,Intra-Europe,carrier,None,16,2,1385.0,5,24.6,24.6,55.5,1,44,0,0
CAB0098,2018,Intra-Europe,carrier,None,17,2,1385.0,5,24.6,24.6,92.6,1,45,0,0
CAB0098,2019,Intra-Europe,carrier,None,18,2,1385.0,5,24.6,24.6,60.4,1,47,0,0
CAB0098,2020,Intra-Europe,carrier,None,19,2,1385.0,5,24.6,24.6,84.4,1,49,0,0
CAB0098,2021,Intra-Europe,carrier,None,20,2,1385.0,5,24.6,24.6,100.0,1,49,0,0
CAB0098,2022,Intra-Europe,carrier,None,21,2,1385.0,5,24.6,24.6,52.1,1,52,0,0
CAB0098,2023,Intra-Europe,carrier,None,22,2,1385.0,5,24.6,24.6,100.0,1,53,0,0
CAB0098,2024,Intra-Europe,carrier,None,23,2,1385.0,5,24.6,24.6,100.0,1,53,0,0
CAB0098,2025,Intra-Europe,carrier,None,24,2,1385.0,5,24.6,24.6,80.0,1,58,0,0
CAB0099,2015,Trans-Pacific,carrier,None,10,6,10716.0,5,108.0,94.4,41.5,1,35,0,0
CAB0099,2016,Trans-Pacific,carrier,None,11,6,10716.0,5,108.0,97.2,42.1,1,37,0,0
CAB0099,2017,Trans-Pacific,carrier,None,12,6,10716.0,5,108.0,108.0,70.0,1,38,0,0
CAB0099,2018,Trans-Pacific,carrier,None,13,6,10716.0,5,108.0,106.2,51.7,1,39,0,0
CAB0099,2019,Trans-Pacific,carrier,None,14,6,10716.0,5,108.0,108.0,64.3,1,41,0,0
CAB0099,2020,Trans-Pacific,carrier,None,15,6,10716.0,5,108.0,108.0,70.7,1,42,0,0
CAB0099,2021,Trans-Pacific,carrier,None,16,6,10716.0,5,108.0,108.0,55.3,1,43,0,0
CAB0099,2022,Trans-Pacific,carrier,None,17,6,10716.0,5,108.0,108.0,90.9,1,45,0,0
CAB0099,2023,Trans-Pacific,carrier,None,18,6,10716.0,5,108.0,108.0,71.7,1,47,0,1
CAB0099,2024,Trans-Pacific,carrier,None,19,6,10716.0,5,108.0,108.0,87.9,1,49,1,0
CAB0099,2025,Trans-Pacific,carrier,None,20,6,10716.0,5,108.0,108.0,99.0,1,50,0,0
CAB0100,2015,Intra-Asia,hyperscaler,None,3,8,3537.0,5,224.0,89.7,76.1,1,53,0,0
CAB0100,2016,Intra-Asia,hyperscaler,None,4,8,3537.0,5,224.0,129.0,15.3,1,59,0,0
CAB0100,2017,Intra-Asia,hyperscaler,None,5,8,3537.0,5,224.0,132.0,88.7,1,60,0,0
CAB0100,2018,Intra-Asia,hyperscaler,None,6,8,3537.0,5,224.0,125.3,44.7,1,62,0,0
CAB0100,2019,Intra-Asia,hyperscaler,None,7,8,3537.0,5,224.0,141.9,56.4,1,64,0,0
CAB0100,2020,Intra-Asia,hyperscaler,None,8,8,3537.0,5,224.0,155.2,48.3,1,66,0,0
CAB0100,2021,Intra-Asia,hyperscaler,None,9,8,3537.0,5,224.0,158.4,74.2,1,69,0,0
CAB0100,2022,Intra-Asia,hyperscaler,None,10,8,3537.0,5,224.0,184.7,74.0,1,70,0,0
CAB0100,2023,Intra-Asia,hyperscaler,None,11,8,3537.0,5,224.0,179.3,35.8,1,70,0,0
CAB0100,2024,Intra-Asia,hyperscaler,None,12,8,3537.0,5,224.0,198.1,100.0,1,75,0,0
CAB0100,2025,Intra-Asia,hyperscaler,None,13,8,3537.0,5,224.0,208.0,93.4,1,77,0,0
CAB0101,2015,Africa-Coastal,carrier,None,16,5,6069.0,9,47.1,47.1,68.1,1,36,0,0
CAB0101,2016,Africa-Coastal,carrier,None,17,5,6069.0,9,47.1,47.1,56.8,1,37,0,0
CAB0101,2017,Africa-Coastal,carrier,None,18,5,6069.0,9,47.1,47.1,47.7,1,40,0,0
CAB0101,2018,Africa-Coastal,carrier,None,19,5,6069.0,9,47.1,47.1,84.7,1,40,0,0
CAB0101,2019,Africa-Coastal,carrier,None,20,5,6069.0,9,47.1,47.1,60.3,1,42,0,0
CAB0101,2020,Africa-Coastal,carrier,None,21,5,6069.0,9,47.1,47.1,80.5,1,43,0,0
CAB0101,2021,Africa-Coastal,carrier,None,22,5,6069.0,9,47.1,47.1,98.9,1,44,0,0
CAB0101,2022,Africa-Coastal,carrier,None,23,5,6069.0,9,47.1,47.1,58.2,1,45,0,0
CAB0101,2023,Africa-Coastal,carrier,None,24,5,6069.0,9,47.1,47.1,100.0,1,47,0,0
CAB0101,2024,Africa-Coastal,carrier,None,25,5,6069.0,9,47.1,47.1,93.2,1,49,0,0
CAB0101,2025,Africa-Coastal,carrier,None,26,5,6069.0,9,47.1,47.1,81.1,1,52,0,0
CAB0102,2015,EMEA-Asia,carrier,Malacca,17,4,13754.0,6,32.0,32.0,55.3,1,27,1,0
CAB0102,2016,EMEA-Asia,carrier,Malacca,18,4,13754.0,6,32.0,32.0,83.4,1,29,0,0
CAB0102,2017,EMEA-Asia,carrier,Malacca,19,4,13754.0,6,32.0,32.0,89.1,1,32,0,0
CAB0102,2018,EMEA-Asia,carrier,Malacca,20,4,13754.0,6,32.0,32.0,63.3,1,34,0,0
CAB0102,2019,EMEA-Asia,carrier,Malacca,21,4,13754.0,6,32.0,32.0,100.0,1,37,0,0
CAB0102,2020,EMEA-Asia,carrier,Malacca,22,4,13754.0,6,32.0,32.0,99.4,1,40,0,0
CAB0102,2021,EMEA-Asia,carrier,Malacca,23,4,13754.0,6,32.0,32.0,99.3,1,44,0,0
CAB0102,2022,EMEA-Asia,carrier,Malacca,24,4,13754.0,6,32.0,32.0,90.1,1,45,0,0
CAB0102,2023,EMEA-Asia,carrier,Malacca,25,4,13754.0,6,32.0,32.0,82.9,1,47,0,1
CAB0103,2015,Indian-Ocean,hyperscaler,None,2,27,6774.0,2,794.6,289.0,42.4,0,31,0,0
CAB0103,2016,Indian-Ocean,hyperscaler,None,3,27,6774.0,2,794.6,357.0,51.7,0,33,0,0
CAB0103,2017,Indian-Ocean,hyperscaler,None,4,27,6774.0,2,794.6,375.6,14.6,0,33,0,0
CAB0103,2018,Indian-Ocean,hyperscaler,None,5,27,6774.0,2,794.6,412.1,66.2,0,35,0,1
CAB0103,2019,Indian-Ocean,hyperscaler,None,6,27,6774.0,2,794.6,460.7,50.5,0,35,1,0
CAB0103,2020,Indian-Ocean,hyperscaler,None,7,27,6774.0,2,794.6,519.5,64.1,0,36,0,0
CAB0103,2021,Indian-Ocean,hyperscaler,None,8,27,6774.0,2,794.6,610.6,23.7,0,39,0,0
CAB0103,2022,Indian-Ocean,hyperscaler,None,9,27,6774.0,2,794.6,655.4,25.7,0,39,0,1
CAB0103,2023,Indian-Ocean,hyperscaler,None,10,27,6774.0,2,794.6,718.9,30.0,0,40,1,0
CAB0103,2024,Indian-Ocean,hyperscaler,None,11,27,6774.0,2,794.6,726.5,100.0,0,41,0,0
CAB0103,2025,Indian-Ocean,hyperscaler,None,12,27,6774.0,2,794.6,715.6,42.8,0,44,0,0
CAB0104,2015,Intra-Pacific-Islands,carrier,None,9,3,3843.0,5,58.3,44.9,100.0,1,28,0,1
CAB0104,2016,Intra-Pacific-Islands,carrier,None,10,3,3843.0,5,58.3,47.0,52.1,1,29,1,0
CAB0104,2017,Intra-Pacific-Islands,carrier,None,11,3,3843.0,5,58.3,54.8,40.7,1,29,0,0
CAB0104,2018,Intra-Pacific-Islands,carrier,None,12,3,3843.0,5,58.3,58.3,86.3,1,30,0,0
CAB0104,2019,Intra-Pacific-Islands,carrier,None,13,3,3843.0,5,58.3,58.3,64.3,1,35,0,0
CAB0104,2020,Intra-Pacific-Islands,carrier,None,14,3,3843.0,5,58.3,58.3,100.0,1,40,0,0
CAB0104,2021,Intra-Pacific-Islands,carrier,None,15,3,3843.0,5,58.3,58.3,39.5,1,41,0,0
CAB0104,2022,Intra-Pacific-Islands,carrier,None,16,3,3843.0,5,58.3,58.3,52.9,1,43,0,0
CAB0104,2023,Intra-Pacific-Islands,carrier,None,17,3,3843.0,5,58.3,58.3,50.3,1,45,0,0
CAB0104,2024,Intra-Pacific-Islands,carrier,None,18,3,3843.0,5,58.3,58.3,100.0,1,48,0,0
CAB0104,2025,Intra-Pacific-Islands,carrier,None,19,3,3843.0,5,58.3,58.3,76.3,1,50,0,1
CAB0105,2025,Indian-Ocean,consortium,None,0,6,11696.0,4,279.4,86.3,11.7,1,44,0,0
CAB0106,2018,Americas,carrier,None,0,21,5371.0,3,768.0,244.1,40.8,1,31,0,0
CAB0106,2019,Americas,carrier,None,1,21,5371.0,3,768.0,243.5,17.2,1,32,0,0
CAB0106,2020,Americas,carrier,None,2,21,5371.0,3,768.0,351.4,34.3,1,33,0,0
CAB0106,2021,Americas,carrier,None,3,21,5371.0,3,768.0,338.6,27.2,1,37,0,0
CAB0106,2022,Americas,carrier,None,4,21,5371.0,3,768.0,356.4,18.5,1,37,0,0
CAB0106,2023,Americas,carrier,None,5,21,5371.0,3,768.0,377.7,49.1,1,37,0,0
CAB0106,2024,Americas,carrier,None,6,21,5371.0,3,768.0,431.1,31.0,1,39,0,0
CAB0106,2025,Americas,carrier,None,7,21,5371.0,3,768.0,557.0,28.8,1,39,0,0
CAB0107,2015,Africa-Coastal,hyperscaler,None,3,4,7718.0,6,112.0,49.5,58.6,0,36,1,1
CAB0107,2016,Africa-Coastal,hyperscaler,None,4,4,7718.0,6,112.0,61.8,52.0,0,37,1,0
CAB0107,2017,Africa-Coastal,hyperscaler,None,5,4,7718.0,6,112.0,61.8,85.5,0,40,0,1
CAB0107,2018,Africa-Coastal,hyperscaler,None,6,4,7718.0,6,112.0,74.1,40.5,0,40,1,1
CAB0107,2019,Africa-Coastal,hyperscaler,None,7,4,7718.0,6,112.0,86.2,68.8,0,42,1,0
CAB0107,2020,Africa-Coastal,hyperscaler,None,8,4,7718.0,6,112.0,77.1,55.5,0,43,0,0
CAB0107,2021,Africa-Coastal,hyperscaler,None,9,4,7718.0,6,112.0,90.3,26.3,0,44,0,0
CAB0107,2022,Africa-Coastal,hyperscaler,None,10,4,7718.0,6,112.0,93.7,56.5,0,45,0,1
CAB0107,2023,Africa-Coastal,hyperscaler,None,11,4,7718.0,6,112.0,104.6,63.8,0,47,1,0
CAB0107,2024,Africa-Coastal,hyperscaler,None,12,4,7718.0,6,112.0,106.5,93.9,0,49,0,0
CAB0107,2025,Africa-Coastal,hyperscaler,None,13,4,7718.0,6,112.0,112.0,83.0,0,52,0,0
CAB0108,2024,Intra-Asia,consortium,None,0,9,6120.0,6,406.3,82.7,5.0,0,75,0,0
CAB0108,2025,Intra-Asia,consortium,None,1,9,6120.0,6,406.3,99.9,34.5,0,77,0,0
CAB0109,2019,Intra-Pacific-Islands,consortium,None,0,16,2522.0,5,608.0,163.3,14.5,0,35,1,0
CAB0109,2020,Intra-Pacific-Islands,consortium,None,1,16,2522.0,5,608.0,212.7,79.0,0,40,0,0
CAB0109,2021,Intra-Pacific-Islands,consortium,None,2,16,2522.0,5,608.0,265.7,11.1,0,41,0,0
CAB0109,2022,Intra-Pacific-Islands,consortium,None,3,16,2522.0,5,608.0,304.3,62.0,0,43,0,0
CAB0109,2023,Intra-Pacific-Islands,consortium,None,4,16,2522.0,5,608.0,361.5,52.2,0,45,0,0
CAB0109,2024,Intra-Pacific-Islands,consortium,None,5,16,2522.0,5,608.0,294.8,78.0,0,48,0,0
CAB0109,2025,Intra-Pacific-Islands,consortium,None,6,16,2522.0,5,608.0,416.7,78.5,0,50,0,1
CAB0110,2015,Intra-Asia,consortium,None,15,5,2860.0,5,54.3,54.3,64.1,1,53,0,0
CAB0110,2016,Intra-Asia,consortium,None,16,5,2860.0,5,54.3,54.3,90.6,1,59,0,0
CAB0110,2017,Intra-Asia,consortium,None,17,5,2860.0,5,54.3,54.3,94.9,1,60,0,0
CAB0110,2018,Intra-Asia,consortium,None,18,5,2860.0,5,54.3,54.3,69.0,1,62,0,0
CAB0110,2019,Intra-Asia,consortium,None,19,5,2860.0,5,54.3,54.3,78.0,1,64,0,0
CAB0110,2020,Intra-Asia,consortium,None,20,5,2860.0,5,54.3,54.3,100.0,1,66,0,0
CAB0110,2021,Intra-Asia,consortium,None,21,5,2860.0,5,54.3,54.3,45.8,1,69,0,0
CAB0110,2022,Intra-Asia,consortium,None,22,5,2860.0,5,54.3,54.3,58.6,1,70,0,0
CAB0110,2023,Intra-Asia,consortium,None,23,5,2860.0,5,54.3,54.3,63.5,1,70,0,1
CAB0110,2024,Intra-Asia,consortium,None,24,5,2860.0,5,54.3,54.3,88.0,1,75,1,0
CAB0110,2025,Intra-Asia,consortium,None,25,5,2860.0,5,54.3,54.3,100.0,1,77,0,0
CAB0111,2025,Americas,carrier,None,0,6,6012.0,4,279.4,82.7,66.0,0,39,0,0
CAB0112,2015,Africa-Coastal,consortium,None,3,17,14941.0,7,476.0,199.4,53.9,0,36,0,1
CAB0112,2016,Africa-Coastal,consortium,None,4,17,14941.0,7,476.0,243.4,32.8,0,37,1,0
CAB0112,2017,Africa-Coastal,consortium,None,5,17,14941.0,7,476.0,273.3,71.2,0,40,0,1
CAB0112,2018,Africa-Coastal,consortium,None,6,17,14941.0,7,476.0,274.1,72.9,0,40,1,0
CAB0112,2019,Africa-Coastal,consortium,None,7,17,14941.0,7,476.0,313.2,32.9,0,42,0,0
CAB0112,2020,Africa-Coastal,consortium,None,8,17,14941.0,7,476.0,352.7,62.4,0,43,0,0
CAB0112,2021,Africa-Coastal,consortium,None,9,17,14941.0,7,476.0,445.1,27.7,0,44,0,1
CAB0112,2022,Africa-Coastal,consortium,None,10,17,14941.0,7,476.0,455.7,41.5,0,45,1,0
CAB0112,2023,Africa-Coastal,consortium,None,11,17,14941.0,7,476.0,408.2,46.5,0,47,0,0
CAB0112,2024,Africa-Coastal,consortium,None,12,17,14941.0,7,476.0,474.4,70.1,0,49,0,0
CAB0112,2025,Africa-Coastal,consortium,None,13,17,14941.0,7,476.0,463.7,40.6,0,52,0,0
CAB0113,2017,Intra-Asia,consortium,Luzon-Strait,0,46,6806.0,3,1616.6,375.0,52.5,1,60,0,0
CAB0113,2018,Intra-Asia,consortium,Luzon-Strait,1,46,6806.0,3,1616.6,539.6,68.5,1,62,0,0
CAB0113,2019,Intra-Asia,consortium,Luzon-Strait,2,46,6806.0,3,1616.6,517.9,38.2,1,64,0,0
CAB0113,2020,Intra-Asia,consortium,Luzon-Strait,3,46,6806.0,3,1616.6,680.9,68.0,1,66,0,0
CAB0113,2021,Intra-Asia,consortium,Luzon-Strait,4,46,6806.0,3,1616.6,801.4,59.8,1,69,0,0
CAB0113,2022,Intra-Asia,consortium,Luzon-Strait,5,46,6806.0,3,1616.6,807.8,22.9,1,70,0,0
CAB0113,2023,Intra-Asia,consortium,Luzon-Strait,6,46,6806.0,3,1616.6,978.3,15.3,1,70,0,0
CAB0113,2024,Intra-Asia,consortium,Luzon-Strait,7,46,6806.0,3,1616.6,1043.2,44.3,1,75,0,0
CAB0113,2025,Intra-Asia,consortium,Luzon-Strait,8,46,6806.0,3,1616.6,1120.0,30.6,1,77,0,0
CAB0114,2015,Intra-Asia,consortium,None,10,3,5905.0,4,54.0,47.4,57.7,1,53,0,0
CAB0114,2016,Intra-Asia,consortium,None,11,3,5905.0,4,54.0,48.6,70.0,1,59,0,0
CAB0114,2017,Intra-Asia,consortium,None,12,3,5905.0,4,54.0,49.4,98.6,1,60,0,1
CAB0114,2018,Intra-Asia,consortium,None,13,3,5905.0,4,54.0,54.0,45.4,1,62,1,0
CAB0114,2019,Intra-Asia,consortium,None,14,3,5905.0,4,54.0,54.0,50.4,1,64,0,0
CAB0114,2020,Intra-Asia,consortium,None,15,3,5905.0,4,54.0,54.0,61.6,1,66,0,0
CAB0114,2021,Intra-Asia,consortium,None,16,3,5905.0,4,54.0,54.0,100.0,1,69,0,0
CAB0114,2022,Intra-Asia,consortium,None,17,3,5905.0,4,54.0,54.0,60.6,1,70,0,0
CAB0114,2023,Intra-Asia,consortium,None,18,3,5905.0,4,54.0,54.0,66.2,1,70,0,0
CAB0114,2024,Intra-Asia,consortium,None,19,3,5905.0,4,54.0,54.0,100.0,1,75,0,0
CAB0114,2025,Intra-Asia,consortium,None,20,3,5905.0,4,54.0,54.0,92.4,1,77,0,0
CAB0115,2015,Americas,consortium,Panama,17,14,4341.0,7,112.0,112.0,55.4,1,28,0,0
CAB0115,2016,Americas,consortium,Panama,18,14,4341.0,7,112.0,112.0,92.9,1,29,0,1
CAB0115,2017,Americas,consortium,Panama,19,14,4341.0,7,112.0,112.0,61.4,1,29,1,0
CAB0115,2018,Americas,consortium,Panama,20,14,4341.0,7,112.0,112.0,58.3,1,31,0,0
CAB0115,2019,Americas,consortium,Panama,21,14,4341.0,7,112.0,112.0,62.4,1,32,0,0
CAB0115,2020,Americas,consortium,Panama,22,14,4341.0,7,112.0,112.0,91.4,1,33,0,0
CAB0115,2021,Americas,consortium,Panama,23,14,4341.0,7,112.0,112.0,89.8,1,37,0,0
CAB0115,2022,Americas,consortium,Panama,24,14,4341.0,7,112.0,112.0,100.0,1,37,0,1
CAB0115,2023,Americas,consortium,Panama,25,14,4341.0,7,112.0,112.0,89.0,1,37,1,1
CAB0117,2015,Trans-Pacific,carrier,None,3,26,13668.0,7,728.0,314.5,13.3,0,35,0,0
CAB0117,2016,Trans-Pacific,carrier,None,4,26,13668.0,7,728.0,301.2,39.2,0,37,0,0
CAB0117,2017,Trans-Pacific,carrier,None,5,26,13668.0,7,728.0,424.1,85.0,0,38,0,0
CAB0117,2018,Trans-Pacific,carrier,None,6,26,13668.0,7,728.0,430.4,60.0,0,39,0,0
CAB0117,2019,Trans-Pacific,carrier,None,7,26,13668.0,7,728.0,492.3,45.2,0,41,0,0
CAB0117,2020,Trans-Pacific,carrier,None,8,26,13668.0,7,728.0,565.6,56.9,0,42,0,0
CAB0117,2021,Trans-Pacific,carrier,None,9,26,13668.0,7,728.0,495.8,70.3,0,43,0,0
CAB0117,2022,Trans-Pacific,carrier,None,10,26,13668.0,7,728.0,632.6,70.2,0,45,0,0
CAB0117,2023,Trans-Pacific,carrier,None,11,26,13668.0,7,728.0,655.5,65.9,0,47,0,0
CAB0117,2024,Trans-Pacific,carrier,None,12,26,13668.0,7,728.0,694.6,94.1,0,49,0,0
CAB0117,2025,Trans-Pacific,carrier,None,13,26,13668.0,7,728.0,688.7,52.8,0,50,0,0
CAB0118,2020,EMEA-Asia,carrier,Bab-el-Mandeb,0,11,17677.0,7,433.7,95.6,42.1,1,40,0,0
CAB0118,2021,EMEA-Asia,carrier,Bab-el-Mandeb,1,11,17677.0,7,433.7,82.1,19.7,1,44,0,0
CAB0118,2022,EMEA-Asia,carrier,Bab-el-Mandeb,2,11,17677.0,7,433.7,159.1,55.9,1,45,0,1
CAB0118,2023,EMEA-Asia,carrier,Bab-el-Mandeb,3,11,17677.0,7,433.7,211.4,28.8,1,47,1,0
CAB0118,2024,EMEA-Asia,carrier,Bab-el-Mandeb,4,11,17677.0,7,433.7,224.0,22.1,1,48,0,1
CAB0118,2025,EMEA-Asia,carrier,Bab-el-Mandeb,5,11,17677.0,7,433.7,235.6,33.0,1,47,1,1
CAB0119,2015,Intra-Europe,carrier,None,10,10,2132.0,4,180.0,161.0,72.6,1,41,0,0
CAB0119,2016,Intra-Europe,carrier,None,11,10,2132.0,4,180.0,173.6,58.2,1,42,0,0
CAB0119,2017,Intra-Europe,carrier,None,12,10,2132.0,4,180.0,180.0,60.1,1,44,0,0
CAB0119,2018,Intra-Europe,carrier,None,13,10,2132.0,4,180.0,180.0,41.8,1,45,0,0
CAB0119,2019,Intra-Europe,carrier,None,14,10,2132.0,4,180.0,178.9,65.2,1,47,0,0
CAB0119,2020,Intra-Europe,carrier,None,15,10,2132.0,4,180.0,180.0,81.5,1,49,0,0
CAB0119,2021,Intra-Europe,carrier,None,16,10,2132.0,4,180.0,180.0,53.1,1,49,0,0
CAB0119,2022,Intra-Europe,carrier,None,17,10,2132.0,4,180.0,180.0,53.5,1,52,0,0
CAB0119,2023,Intra-Europe,carrier,None,18,10,2132.0,4,180.0,180.0,50.8,1,53,0,0
CAB0119,2024,Intra-Europe,carrier,None,19,10,2132.0,4,180.0,180.0,50.1,1,53,0,0
CAB0119,2025,Intra-Europe,carrier,None,20,10,2132.0,4,180.0,180.0,65.5,1,58,0,0
CAB0120,2015,Americas,hyperscaler,Panama,16,2,3240.0,3,18.9,18.9,43.4,1,28,1,1
CAB0120,2016,Americas,hyperscaler,Panama,17,2,3240.0,3,18.9,18.9,66.9,1,29,1,0
CAB0120,2017,Americas,hyperscaler,Panama,18,2,3240.0,3,18.9,18.9,52.5,1,29,0,0
CAB0120,2018,Americas,hyperscaler,Panama,19,2,3240.0,3,18.9,18.9,77.2,1,31,0,0
CAB0120,2019,Americas,hyperscaler,Panama,20,2,3240.0,3,18.9,18.9,84.2,1,32,0,1
CAB0120,2020,Americas,hyperscaler,Panama,21,2,3240.0,3,18.9,18.9,100.0,1,33,1,1
CAB0120,2021,Americas,hyperscaler,Panama,22,2,3240.0,3,18.9,18.9,58.1,1,37,1,0
